PER_PROGRAM_BASELINE
Benchmark,Precision,Recall
0.4285558600314391,0.6531,0.7121,0.6813
0.4287059160706244,0.6532,0.7119,0.6813
0.42894371450245994,0.6532,0.7111,0.6809
0.42899798985027443,0.6532,0.7109,0.6808
0.4290260736889882,0.6533,0.7108,0.6808
0.4291018394845371,0.6533,0.7106,0.6807
0.4291293162435021,0.6534,0.7106,0.6808
0.429309483082598,0.6535,0.7104,0.6808
0.4293164761030498,0.6536,0.7104,0.6808
0.42936945262630954,0.6537,0.7101,0.6807
0.4293763199418759,0.6537,0.7101,0.6807
0.42950667742625104,0.6537,0.7098,0.6806
0.42951437170221274,0.6538,0.7098,0.6806
0.42952748450451633,0.6538,0.7097,0.6806
0.42964916926547203,0.6538,0.7095,0.6805
0.4297060960831139,0.6538,0.7094,0.6805
0.42975912629047547,0.6539,0.7094,0.6805
0.42975917686186865,0.6539,0.7094,0.6805
0.42984136214138474,0.6539,0.7094,0.6805
0.4298894152412346,0.6539,0.7094,0.6805
0.4299821404039759,0.654,0.7093,0.6805
0.429993631894308,0.6541,0.7093,0.6805
0.4299981914509243,0.6541,0.7093,0.6806
0.43017025381553337,0.6541,0.7091,0.6805
0.43019333689768124,0.6542,0.709,0.6805
0.4303087279076768,0.6542,0.7089,0.6804
0.4303313610914525,0.6542,0.7089,0.6805
0.43035700448281705,0.6543,0.7089,0.6805
0.43036702752941236,0.6543,0.7089,0.6805
0.43040055989046383,0.6543,0.7088,0.6805
0.43042301245824405,0.6544,0.7088,0.6805
0.43042604541783236,0.6544,0.7088,0.6805
0.4311750062301168,0.6545,0.7067,0.6796
0.43474981549062375,0.6545,0.6955,0.6744
0.43482228502396325,0.6545,0.6954,0.6743
0.43497741100189197,0.6545,0.6951,0.6742
0.4351047861840278,0.6546,0.6951,0.6742
0.43512882165265865,0.6546,0.6951,0.6742
0.4351851572422717,0.6546,0.695,0.6742
0.43519262163046873,0.6547,0.695,0.6742
0.4352197042351205,0.6548,0.695,0.6743
0.43526420044761877,0.6548,0.6949,0.6743
0.4352730097969385,0.6549,0.6949,0.6743
0.4353535195684674,0.6549,0.6947,0.6742
0.4353633511589259,0.655,0.6947,0.6743
0.43541918425266307,0.655,0.6946,0.6742
0.4355055468632899,0.655,0.6945,0.6742
0.43554464705372836,0.6551,0.6944,0.6742
0.4355944801078694,0.6551,0.6943,0.6742
0.43561425692550376,0.6552,0.6943,0.6742
0.4356373096615595,0.6553,0.6943,0.6743
0.43564797773586983,0.6554,0.6942,0.6742
0.43564987619913487,0.6554,0.6942,0.6742
0.4356700455770208,0.6554,0.6942,0.6743
0.43570099778613697,0.6555,0.6942,0.6743
0.43586430236531293,0.6555,0.694,0.6742
0.43589789757530295,0.6555,0.6939,0.6741
0.4360269895009749,0.6555,0.6936,0.674
0.4360630632722645,0.6555,0.6935,0.674
0.4360769616489408,0.6556,0.6935,0.674
0.4360811119781606,0.6556,0.6935,0.674
0.43610081243361865,0.6556,0.6935,0.674
0.4361559921535118,0.6557,0.6935,0.674
0.4361909922476347,0.6557,0.6935,0.6741
0.43619641700844475,0.6558,0.6935,0.6741
0.43619961359266346,0.6558,0.6934,0.6741
0.436199621713234,0.6558,0.6934,0.6741
0.4362054588235296,0.6558,0.6934,0.6741
0.43633144886106173,0.6559,0.6931,0.674
0.4363374696550226,0.6559,0.6931,0.674
0.43685615300917296,0.6562,0.691,0.6731
0.4368648627800445,0.6562,0.6909,0.6731
0.4368704307922869,0.6563,0.6909,0.6731
0.4368904074916365,0.6563,0.6908,0.6731
0.43694717851827725,0.6563,0.6906,0.673
0.4369919354879654,0.6563,0.6905,0.673
0.43704002500423855,0.6564,0.6904,0.673
0.4370730745929048,0.6565,0.6904,0.673
0.43711334011712594,0.6565,0.6904,0.673
0.43713999496683614,0.6566,0.6904,0.673
0.4399639935139345,0.6566,0.6836,0.6698
0.4403489165208046,0.6566,0.683,0.6696
0.44040764661924053,0.6567,0.683,0.6695
0.440436857499593,0.6568,0.6829,0.6696
0.4404733221937138,0.6569,0.6829,0.6697
0.4405309816975195,0.657,0.6829,0.6697
0.4405967260528507,0.657,0.6829,0.6697
0.44066721146475074,0.6571,0.6828,0.6697
0.4406892202429661,0.6571,0.6828,0.6697
0.44219430409785143,0.6572,0.6794,0.6681
0.44222362470758136,0.6572,0.6794,0.6681
0.44235430958377814,0.6573,0.6789,0.6679
0.4424707302450108,0.6573,0.6785,0.6677
0.4424990806264884,0.6573,0.6785,0.6677
0.4425046660081863,0.6574,0.6785,0.6677
0.4426958591051616,0.6574,0.6778,0.6674
0.4427141846218524,0.6574,0.6778,0.6674
0.4427206653663905,0.6575,0.6778,0.6675
0.44272199063406,0.6575,0.6778,0.6675
0.4427650895834898,0.6575,0.6778,0.6675
0.44283160411765615,0.6575,0.6778,0.6675
0.4430579722611237,0.6575,0.6773,0.6673
0.4430880801637322,0.6576,0.6771,0.6672
0.4430982234385951,0.6577,0.6771,0.6673
0.4431010200489491,0.6577,0.6771,0.6673
0.44323243951155306,0.6578,0.677,0.6673
0.4432762668606651,0.6578,0.6769,0.6672
0.44328174089044575,0.6578,0.6768,0.6672
0.4437785902791059,0.6579,0.6762,0.6669
0.44378998602023717,0.6579,0.6762,0.6669
0.44385320185646726,0.6579,0.6761,0.6669
0.4438843338781746,0.6581,0.6761,0.667
0.44393588537340356,0.6581,0.6761,0.667
0.4439432513850731,0.6582,0.6761,0.667
0.44394418518265844,0.6582,0.6761,0.667
0.44394686332343464,0.6582,0.6761,0.6671
0.4440029739827453,0.6583,0.6761,0.667
0.4440091160604886,0.6583,0.6761,0.6671
0.44406832491672477,0.6583,0.676,0.6671
0.44411444586714227,0.6584,0.6759,0.667
0.44491582700594057,0.6585,0.6734,0.6659
0.44493769354260204,0.6586,0.6733,0.6659
0.44494976441387823,0.6586,0.6733,0.6659
0.44501796131966054,0.6586,0.6732,0.6658
0.4450315734323124,0.6587,0.6732,0.6659
0.4454685892972849,0.6587,0.6723,0.6654
0.44547081944885375,0.6588,0.6721,0.6654
0.44547913488290763,0.6588,0.6721,0.6654
0.44551243790323497,0.6588,0.672,0.6654
0.4457035846755593,0.6588,0.6714,0.6651
0.4457137528825526,0.6589,0.6714,0.6651
0.4457675815250587,0.6589,0.6713,0.6651
0.44578544932381314,0.6589,0.6713,0.6651
0.44586354027409286,0.659,0.6713,0.6651
0.4458707553594463,0.659,0.6713,0.6651
0.4458721220816078,0.659,0.6713,0.6651
0.4458758468935964,0.6591,0.6712,0.6651
0.445897240800043,0.6591,0.6712,0.6651
0.4460187994324319,0.6592,0.6707,0.6649
0.44602218699257684,0.6593,0.6707,0.6649
0.4460816531787042,0.6593,0.6706,0.6649
0.4461636577813653,0.6593,0.6704,0.6648
0.446175446003311,0.6593,0.6704,0.6648
0.4461805519768795,0.6594,0.6704,0.6649
0.4469769222942786,0.6595,0.6685,0.664
0.446987601764457,0.6595,0.6685,0.664
0.4469980088676448,0.6598,0.6684,0.6641
0.44707565114651027,0.66,0.6684,0.6642
0.4470965689397637,0.66,0.6684,0.6642
0.44710463212263435,0.6601,0.6684,0.6642
0.4472553863467058,0.6601,0.6679,0.664
0.44784094679325853,0.6602,0.6663,0.6632
0.44784340075779333,0.6602,0.6663,0.6633
0.4478767478541398,0.6603,0.6662,0.6632
0.4481266002988795,0.6604,0.6653,0.6628
0.44812740350958175,0.6605,0.6653,0.6629
0.4481715895843493,0.6605,0.6653,0.6629
0.44863899164961113,0.6605,0.6649,0.6627
0.44872887781770976,0.6605,0.6648,0.6627
0.448735648101363,0.6606,0.6648,0.6627
0.44876664155038937,0.6606,0.6648,0.6627
0.4487707701612708,0.6606,0.6648,0.6627
0.4487730967896504,0.6606,0.6648,0.6627
0.4487943509748718,0.6607,0.6648,0.6627
0.448829953417587,0.6607,0.6648,0.6628
0.4488856593118625,0.6608,0.6648,0.6628
0.4488911625601007,0.6608,0.6648,0.6628
0.4489511176706545,0.6608,0.6647,0.6627
0.4489898176549526,0.6608,0.6647,0.6628
0.4490293783142128,0.6609,0.6647,0.6628
0.4490749434589894,0.6609,0.6646,0.6627
0.4491788531368045,0.661,0.6644,0.6627
0.44920412582102853,0.661,0.6644,0.6627
0.4492094435846553,0.661,0.6644,0.6627
0.44924771422973364,0.661,0.6643,0.6627
0.44924937532899506,0.6611,0.6643,0.6627
0.44929050467157494,0.6611,0.6643,0.6627
0.44934606151234185,0.6611,0.6643,0.6627
0.4494272269437288,0.6611,0.6642,0.6626
0.4503480891571027,0.6612,0.6619,0.6615
0.45078650815253407,0.6613,0.6614,0.6613
0.4507908004010673,0.6613,0.6614,0.6613
0.45082203331810977,0.6613,0.6614,0.6613
0.4508603352010054,0.6618,0.6612,0.6615
0.4508672874022617,0.6619,0.661,0.6614
0.4509017161792542,0.6619,0.661,0.6615
0.4509697339389482,0.6622,0.6609,0.6616
0.4516078189161218,0.6622,0.6594,0.6608
0.451633056369114,0.6623,0.6594,0.6608
0.4516373734936959,0.6623,0.6594,0.6608
0.45167450506373175,0.6623,0.6593,0.6608
0.45168386014786593,0.6624,0.6593,0.6609
0.45180185700576586,0.6626,0.6593,0.6609
0.4518204053276141,0.6626,0.6593,0.661
0.4518321854918674,0.6627,0.6593,0.661
0.45183937994333956,0.6628,0.6593,0.661
0.4518468261819049,0.6632,0.6593,0.6612
0.45186560803182124,0.6633,0.6593,0.6613
0.45187130246464446,0.6633,0.6593,0.6613
0.45191708903394434,0.6635,0.6593,0.6614
0.4519246573506828,0.6635,0.6593,0.6614
0.45210038089264853,0.6635,0.6588,0.6611
0.4521353646371922,0.6635,0.6586,0.6611
0.4524127614389274,0.6644,0.6576,0.661
0.4524525267491693,0.6645,0.6576,0.661
0.45251163335887273,0.6645,0.6576,0.661
0.45292204746950093,0.6645,0.657,0.6607
0.4529698519341319,0.6645,0.657,0.6608
0.452976150490553,0.6646,0.657,0.6608
0.4530140970085029,0.6646,0.657,0.6608
0.4531278238994155,0.6646,0.6569,0.6608
0.4533042609706699,0.6647,0.6567,0.6607
0.45333989602982877,0.6647,0.6567,0.6607
0.4534976830297391,0.6648,0.6563,0.6605
0.4535354473268367,0.6648,0.6562,0.6605
0.45356379479389447,0.6649,0.6562,0.6605
0.453575853203441,0.665,0.6562,0.6606
0.453642350458368,0.6651,0.6559,0.6605
0.4543353312925076,0.6651,0.6549,0.66
0.45434424768002984,0.6651,0.6549,0.66
0.4543783488296099,0.6652,0.6549,0.66
0.4545602150527428,0.6652,0.6548,0.6599
0.454688049365118,0.6652,0.6546,0.6599
0.45474630307876496,0.6653,0.6545,0.6599
0.4549340810546482,0.6653,0.6544,0.6598
0.4549696698493902,0.6653,0.6543,0.6598
0.45504430394300366,0.6656,0.6543,0.6599
0.4550680924076956,0.6656,0.6543,0.6599
0.45510472425267934,0.6656,0.6542,0.6599
0.4551057625835961,0.6656,0.6542,0.6599
0.4551227802222966,0.6656,0.6541,0.6598
0.45514270101946835,0.6657,0.654,0.6598
0.45515865034449743,0.6657,0.654,0.6598
0.4551841205586291,0.6657,0.654,0.6598
0.45580038890929364,0.6657,0.6529,0.6593
0.45584629823440825,0.6658,0.6529,0.6593
0.4558849544830047,0.6658,0.6528,0.6592
0.45601832385549834,0.6658,0.6525,0.6591
0.45613486748119997,0.666,0.6524,0.6591
0.45646128315061774,0.6661,0.6522,0.659
0.4564807308102096,0.6662,0.6522,0.6591
0.45660383256714016,0.6662,0.652,0.659
0.45661612080482367,0.6662,0.652,0.6591
0.45666097537049444,0.6662,0.652,0.659
0.4599826329055654,0.6677,0.6471,0.6572
0.4599989826565485,0.6678,0.6471,0.6572
0.4600417934392249,0.6678,0.647,0.6572
0.4600905489421056,0.668,0.6469,0.6573
0.4601174265629305,0.668,0.6469,0.6573
0.4601972965739062,0.6682,0.6469,0.6574
0.4602697975996157,0.6683,0.6469,0.6574
0.46028109903963554,0.6683,0.6469,0.6574
0.4603471824485161,0.6684,0.6469,0.6574
0.46075227970203947,0.6684,0.6465,0.6572
0.46076890873564763,0.6684,0.6465,0.6573
0.46081617477001763,0.6684,0.6465,0.6573
0.46109593802315374,0.6686,0.6461,0.6572
0.46109702070036207,0.6686,0.6461,0.6572
0.4613023659175791,0.6687,0.6458,0.657
0.46131377494565895,0.6687,0.6458,0.657
0.46131559377427384,0.6687,0.6458,0.657
0.46143732754996636,0.6687,0.6456,0.657
0.4614438032074874,0.6688,0.6456,0.657
0.46146627932626927,0.6688,0.6456,0.657
0.46150576640891205,0.6688,0.6456,0.657
0.46177771679259316,0.6688,0.645,0.6567
0.4621268496307595,0.6688,0.6442,0.6563
0.46214178183654453,0.6689,0.6442,0.6563
0.46221717187512745,0.6689,0.6441,0.6563
0.46225362684960314,0.669,0.6441,0.6563
0.46226448302542916,0.669,0.6441,0.6563
0.46226515854782885,0.669,0.6441,0.6563
0.46234992003037245,0.669,0.6439,0.6562
0.4627588563645858,0.669,0.6432,0.6559
0.4629019123170827,0.669,0.6432,0.6559
0.4629145088409217,0.6692,0.6432,0.6559
0.4679831209876349,0.6692,0.6341,0.6512
0.46799178144472026,0.6693,0.634,0.6512
0.4680700338350281,0.6693,0.6339,0.6511
0.46807706268748744,0.6693,0.6339,0.6511
0.46816736565418876,0.6693,0.6339,0.6512
0.4681859147440319,0.6694,0.6339,0.6512
0.4682017555730748,0.6694,0.6339,0.6512
0.4682575761246569,0.6694,0.6338,0.6511
0.4682628429022191,0.6695,0.6338,0.6511
0.46835218044417026,0.6695,0.6338,0.6511
0.4683749655754349,0.6695,0.6338,0.6512
0.4688848470812037,0.6695,0.6329,0.6507
0.46930450716205774,0.6695,0.6323,0.6504
0.47031507778936366,0.6696,0.6302,0.6493
0.47048745238986844,0.6697,0.6294,0.6489
0.47093015487237144,0.6697,0.6287,0.6485
0.4709543607133873,0.6697,0.6287,0.6486
0.47115777117803814,0.6698,0.6286,0.6485
0.4712024778153924,0.6698,0.6285,0.6485
0.4712171496769115,0.6698,0.6285,0.6485
0.4712481645547467,0.6698,0.6285,0.6485
0.4716402406433966,0.6698,0.628,0.6482
0.4717669339478332,0.6699,0.6278,0.6481
0.4717730174133786,0.6699,0.6278,0.6482
0.4717809605558243,0.6699,0.6278,0.6482
0.47191040667102624,0.6703,0.6277,0.6483
0.47192033713288806,0.6703,0.6277,0.6483
0.47228790780525676,0.6704,0.6272,0.6481
0.4732058786878076,0.6704,0.6262,0.6475
0.4733007962849457,0.6705,0.6262,0.6476
0.47334519605432596,0.6705,0.6261,0.6476
0.4733872315762923,0.6706,0.6261,0.6475
0.47407242580036724,0.6706,0.6255,0.6473
0.4746521636204601,0.6706,0.6241,0.6465
0.47466132614404083,0.6706,0.6241,0.6465
0.4746942094418136,0.6707,0.6241,0.6465
0.47470774765815105,0.6708,0.6241,0.6466
0.4748577200452606,0.6709,0.624,0.6466
0.4755488102441404,0.6738,0.6214,0.6465
0.4755696920224492,0.6739,0.6214,0.6466
0.4755949145414079,0.6739,0.6214,0.6466
0.4756128509511161,0.6741,0.6214,0.6467
0.4756347908028406,0.6742,0.6214,0.6467
0.47585554019122944,0.6742,0.6213,0.6467
0.47586761202480476,0.6743,0.6213,0.6467
0.47592963685989664,0.6743,0.6213,0.6467
0.476019934984031,0.6743,0.6213,0.6467
0.47605087349377107,0.6744,0.6213,0.6467
0.4761386599794457,0.6744,0.6213,0.6468
0.47614404315055353,0.6745,0.6213,0.6468
0.47614548747694735,0.6745,0.6212,0.6468
0.47637738195517654,0.6745,0.6212,0.6467
0.4767088450086432,0.6747,0.621,0.6467
0.47672599080226397,0.6747,0.621,0.6467
0.4768448397130635,0.6748,0.621,0.6468
0.47689294187969866,0.6748,0.621,0.6468
0.4769128458460042,0.6748,0.621,0.6468
0.4769471631642299,0.6749,0.621,0.6468
0.47698460365373074,0.6749,0.621,0.6468
0.4772804561207749,0.6749,0.6205,0.6466
0.47729924540677715,0.6751,0.6205,0.6467
0.4773004909787435,0.6751,0.6205,0.6467
0.47732357027906136,0.6752,0.6205,0.6467
0.4773381559347676,0.6752,0.6205,0.6467
0.4774411479614243,0.6752,0.6205,0.6467
0.48522189931125664,0.6808,0.6083,0.6425
0.4853232430105667,0.6813,0.6083,0.6427
0.4853402510395503,0.6814,0.6083,0.6428
0.4853859386318175,0.6814,0.6083,0.6428
0.48541579323231426,0.6816,0.6083,0.6429
0.48558982426643676,0.6819,0.6082,0.6429
0.48569759438819465,0.6821,0.6082,0.643
0.4858527370758169,0.6821,0.6082,0.6431
0.48588823956759053,0.6822,0.6082,0.643
0.4859501005574447,0.6822,0.6082,0.6431
0.48612265685633943,0.6825,0.6082,0.6432
0.48615415032507947,0.6826,0.6082,0.6432
0.48625585440340685,0.6826,0.6082,0.6433
0.48631322977449615,0.6827,0.6082,0.6433
0.4868477470825469,0.6827,0.6075,0.6429
0.48690555497404225,0.6827,0.6075,0.6429
0.48691905884257514,0.6828,0.6075,0.6429
0.4872172221212784,0.6828,0.6074,0.6429
0.4872479731010133,0.6828,0.6074,0.6429
0.48745579281268425,0.6831,0.6073,0.643
0.4874749833514282,0.6832,0.6072,0.643
0.4875835609395954,0.6832,0.6071,0.6429
0.48868382647254216,0.6834,0.605,0.6418
0.48880772905711983,0.6834,0.6049,0.6418
0.488828449201795,0.6835,0.6049,0.6418
0.48890495694287683,0.6836,0.6049,0.6419
0.48898403163958165,0.6836,0.6048,0.6418
0.4891100386071592,0.6837,0.6048,0.6418
0.4892635669764855,0.6837,0.6048,0.6419
0.4893462063938394,0.6837,0.6048,0.6418
0.4897108645961478,0.6838,0.6042,0.6415
0.48976862479300065,0.6839,0.6041,0.6415
0.48978890228489264,0.6839,0.6041,0.6416
0.48981797801074933,0.6839,0.6041,0.6416
0.4899033309761836,0.6839,0.6041,0.6415
0.48991702165008555,0.6842,0.6041,0.6416
0.4899343304962331,0.6843,0.6041,0.6417
0.4899632551259726,0.6844,0.6041,0.6417
0.49000423808869575,0.6845,0.6041,0.6417
0.49028586169882793,0.7089,0.6041,0.6523
0.49036575378147884,0.7089,0.604,0.6523
0.49039923303493516,0.7089,0.6039,0.6522
0.49049710934706786,0.709,0.6039,0.6522
0.4905609321589948,0.709,0.6037,0.6522
0.49059837262428624,0.7091,0.6037,0.6522
0.49133312125331496,0.7091,0.6034,0.652
0.4913760936795808,0.7093,0.6034,0.6521
0.4913829521545665,0.7094,0.6034,0.6522
0.4915175488545872,0.7095,0.6033,0.6521
0.49169345067541936,0.7095,0.6032,0.6521
0.4917063450455338,0.7096,0.6032,0.6521
0.4917119169754684,0.7097,0.6032,0.6521
0.4917277166847125,0.7097,0.6032,0.6521
0.4918050025591508,0.7097,0.6032,0.6522
0.4921085168833331,0.7097,0.603,0.652
0.4923326922246297,0.7097,0.6027,0.6519
0.492737772664634,0.7098,0.6024,0.6517
0.49297998830548895,0.7099,0.6022,0.6517
0.4930583117312494,0.7099,0.6022,0.6517
0.4930939538255997,0.71,0.6021,0.6517
0.49310255750967574,0.7101,0.6021,0.6517
0.4935495333850273,0.7101,0.6019,0.6516
0.4935873262197025,0.7102,0.6019,0.6516
0.4936290260561235,0.7102,0.6019,0.6516
0.4937303587320954,0.7104,0.6019,0.6517
0.4937667454136924,0.7104,0.6019,0.6517
0.49377613286321564,0.7106,0.6019,0.6518
0.49403481334456734,0.7109,0.6018,0.6518
0.49417686232386304,0.711,0.6015,0.6517
0.4963539862311209,0.7114,0.5985,0.6501
0.4967463152084225,0.7119,0.597,0.6494
0.49689008355068476,0.712,0.597,0.6494
0.4970747270369504,0.712,0.5969,0.6494
0.4970889797733902,0.7122,0.5968,0.6494
0.49732746879632667,0.7124,0.5966,0.6494
0.4973344986333186,0.7125,0.5966,0.6494
0.49741756863662867,0.7127,0.5966,0.6495
0.49743009620472656,0.7127,0.5966,0.6495
0.49857041244889155,0.7128,0.5957,0.649
0.49869640308528157,0.7128,0.5957,0.649
0.4988719168919367,0.713,0.5956,0.649
0.5001164317324509,0.7133,0.5946,0.6486
0.5001844615274939,0.7134,0.5946,0.6486
0.5002019569773603,0.7136,0.5946,0.6487
0.5004305993036428,0.7138,0.5945,0.6487
0.5006961039936579,0.7139,0.5942,0.6486
0.5043803838256765,0.714,0.5912,0.6468
0.5048066528269464,0.7141,0.591,0.6467
0.5051075333862379,0.7141,0.5907,0.6466
0.505172381751455,0.7143,0.5907,0.6466
0.5054333972935365,0.7143,0.5906,0.6466
0.5055031698066833,0.7145,0.5906,0.6466
0.5055116183990344,0.7145,0.5906,0.6466
0.5055207722503168,0.7147,0.5906,0.6467
0.5055453058899786,0.7148,0.5905,0.6467
0.5066559115241535,0.7148,0.5902,0.6466
0.5067744495298342,0.7148,0.5902,0.6466
0.5070681991884428,0.7151,0.5899,0.6465
0.5071469758642598,0.7151,0.5897,0.6464
0.5072164695190413,0.7154,0.5897,0.6465
0.5077436111217707,0.7154,0.5897,0.6465
0.5079096782131987,0.7156,0.5897,0.6466
0.508249256417297,0.7158,0.5896,0.6466
0.5083246503011907,0.7159,0.5896,0.6466
0.508712640024849,0.716,0.5891,0.6464
0.5087783311567861,0.716,0.589,0.6463
0.5096010276980225,0.716,0.5882,0.6459
0.5097274385912417,0.7161,0.5882,0.6459
0.509812978544861,0.7162,0.5882,0.6459
0.509839168188574,0.7162,0.5882,0.6459
0.5100889857165342,0.7163,0.5881,0.6459
0.5101058952944272,0.7163,0.5881,0.6459
0.5101291608398961,0.7164,0.5881,0.6459
0.5101816961320349,0.7164,0.5881,0.6459
0.5102394518578878,0.7165,0.588,0.6459
0.5102873290984603,0.7167,0.588,0.646
0.510367229240909,0.7167,0.5879,0.6459
0.5103820992935266,0.7169,0.5879,0.646
0.5104228217339398,0.717,0.5879,0.646
0.5106109341782952,0.717,0.5879,0.6461
0.5107422726762646,0.7171,0.5878,0.646
0.5116364089807777,0.7171,0.5874,0.6458
0.5116419059290447,0.7171,0.5874,0.6458
0.5119271913331677,0.7172,0.5871,0.6457
0.5124375873630045,0.7173,0.587,0.6456
0.5133500846253825,0.7179,0.5866,0.6456
0.5133512124975013,0.7179,0.5866,0.6456
0.5141228956172625,0.718,0.5861,0.6454
0.514167127809325,0.718,0.5861,0.6454
0.5143604725424465,0.7183,0.5861,0.6455
0.514633834671868,0.7184,0.5859,0.6455
0.5147178356770675,0.7185,0.5859,0.6455
0.5147507921953747,0.7185,0.5859,0.6455
0.5149578827811554,0.7185,0.5858,0.6454
0.5149910670344875,0.7187,0.5857,0.6454
0.5150694700743979,0.7187,0.5857,0.6454
0.5151393918116326,0.7191,0.5857,0.6456
0.5153609903597033,0.7197,0.5856,0.6458
0.515665178740843,0.7197,0.5856,0.6458
0.5157271709346866,0.72,0.5856,0.6459
0.5157393051297258,0.7203,0.5856,0.646
0.5157964539539648,0.7204,0.5856,0.6461
0.5158180576654141,0.7205,0.5856,0.6461
0.5161341604930507,0.7205,0.5856,0.6461
0.5161390091421997,0.7205,0.5856,0.6461
0.5162662176219304,0.7206,0.5855,0.6461
0.5162778008170192,0.7207,0.5855,0.6461
0.5171218277642449,0.7207,0.5852,0.6459
0.5172327726705048,0.7207,0.5852,0.6459
0.5174643131724078,0.7208,0.5851,0.6459
0.5175920425732781,0.7208,0.5851,0.6459
0.5180572894428325,0.7209,0.5851,0.6459
0.5182227507623731,0.7209,0.5844,0.6455
0.5182672125662071,0.7209,0.5844,0.6455
0.5184319919685981,0.7209,0.5844,0.6455
0.518608288112577,0.721,0.5844,0.6455
0.5186390203531878,0.721,0.5844,0.6455
0.5186823405257092,0.721,0.5844,0.6455
0.5186940435685624,0.721,0.5844,0.6455
0.5187918571110565,0.7212,0.5844,0.6456
0.5189772494728933,0.7212,0.5842,0.6455
0.5190106109612632,0.7214,0.5841,0.6455
0.5191795775516023,0.7214,0.584,0.6455
0.5193684507234907,0.7214,0.5839,0.6454
0.5197110000659598,0.7214,0.5837,0.6453
0.5198006662370358,0.7219,0.5823,0.6446
0.5198571720927853,0.722,0.5822,0.6446
0.5198638164167307,0.722,0.5821,0.6445
0.5201480697228795,0.7221,0.5821,0.6446
0.5201844487747623,0.7221,0.5821,0.6446
0.5203743937487615,0.7221,0.5819,0.6445
0.5204277359794923,0.7222,0.5819,0.6445
0.5209365119036885,0.7223,0.5818,0.6445
0.5212375560067175,0.7225,0.5816,0.6444
0.5213038683897798,0.7225,0.5815,0.6444
0.5213281168957805,0.7226,0.5815,0.6444
0.5214961943393589,0.7227,0.5814,0.6444
0.5214998629939165,0.7228,0.5814,0.6445
0.5215910826095181,0.7231,0.5814,0.6445
0.5216263479206085,0.7231,0.5813,0.6445
0.521641777511613,0.7232,0.5813,0.6445
0.5221236957711977,0.7232,0.5811,0.6444
0.5221383887715277,0.7234,0.5811,0.6445
0.5224101798160183,0.7235,0.5811,0.6445
0.5257989453133907,0.7235,0.5794,0.6435
0.5260191173626785,0.7236,0.5793,0.6435
0.527069021185345,0.7238,0.578,0.6427
0.527182394770318,0.7239,0.5779,0.6427
0.527374926287783,0.7242,0.5778,0.6427
0.5282055374822465,0.7242,0.5774,0.6425
0.5283588816398382,0.7243,0.5773,0.6425
0.5284141879197506,0.7246,0.5773,0.6426
0.5301482358803264,0.7246,0.5759,0.6417
